crudo_BPPD,agua_BAPD,presion_cabeza_psi,temperatura_cabeza_F,co2_gas_pressure_psi,calcio_ppm,magnesio_ppm,cloruros_ppm,sulfatos_ppm,alcalinidad_ppm,longitud_tuberia_pies,hierro_ppm,dosis_IC_ppm,mpy
15.91022,265.08978,103.0,96.91370767,17.319606640000035,977.0,201.54,9304.0,10.0,563.0,3192.63,7.07,32.66666667,0.602881137
41.2022,1177.7978,126.0,111.2,3.78,1549.0,387.0,12240.0,5.0,354.0,4100.0,3.44,30.98227037,8.331671657
41.050815,762.449185,83.0,107.3131368,4.98,1061.0,233.8,14424.0,10.0,582.0,3024.49,1.54,0.0,15.15291666
134.7322495506841,506.41176,70.0,104.0,10.5,807.0,294.0,11700.0,15.4,546.0,2112.29,1.18,35.22501042,5.599316109
22.48125,696.91875,0.0,113.0,0.0,1147.0,298.0,11160.0,6.5,427.0,3748.79,0.15,26.41772729,0.561987663
63.515064,721.784936,140.0,95.0,2.8476,470.0,169.1,10026.0,4.0,737.0,3903.82,3.900203796,28.35914681,9.993
16.458739,444.441261,120.0,105.8,1.2,2120.0,252.0,11355.0,5.0,230.0,3347.0,3.5,0.0,1.481328156
40.97442,793.02558,160.0,104.0,0.8,1235.0,428.0,10615.0,5.0,410.0,3543.33,5.114075379,80.0,10.62057217
11.594496,183.205504,130.0,86.0,6.5,1420.0,258.0,14065.0,5.0,200.0,3064.0,0.0029700999999999374,60.0,5.345095087
56.4933129,152.5166871,128.0,95.0,4.992,1061.0,435.85,14783.0,10.0,797.2277740000007,2374.9,1.114,6.885254703,0.370435335
80.8874613,882.4025387,92.0,102.1706203,3.1498,997.4747781,302.691477,10526.99752,6.618233074,474.4779546,2965.17,3.867682875,100.0,7.403411859
14.3246977,844.9853023,99.0,104.0,1.089,928.0,196.0,9750.0,6.9,352.0,3466.48,3.7,0.0,15.32064581
19.78172,1464.21828,111.0,104.0,4.44,1097.0,276.0,10653.0,5.0,531.0,2435.0,4.8,90.0,1.554351374
13.044,286.956,131.0,94.57687663,3.93,2207.0,234.86,10679.0,10.0,519.0,3322.38,9.59,40.0,1.283122275
44.34438,1108.65562,129.0,89.6,1.935,1723.354,315.965,10723.0,5.0,385.0,3505.1,0.518002807,100.0,9.40210334
9.87156,143.12844,0.0,95.0,0.0,1018.0,245.5,11149.0,10.0,431.72,3210.26,11.6,26.67386367,0.080260989
81.7432,1923.0484929349507,150.0,100.4,1.5,1400.0,574.0,8834.0,13.6,335.0,3807.02,2.19,90.0,15.53356113
64.136691,721.563309,128.0,100.4,1.28,1430.0,380.0,11227.0,5.0,381.0,3961.0,6.1,59.18285307,9.974748165
3.65976,659.34024,115.0,97.57824353,2.875,1287.0,191.66,11360.0,10.0,461.0,3132.2,36.68,60.0,14.89235489
23.84298,776.25702,80.0,102.5917391,2.7034,1106.30251,318.8494378,10347.10275,5.781118143,409.6899292,3235.0,4.265471535,120.0,9.690827476
90.714,1072.286,75.0,95.0,3.0,1230.0,236.6,9515.0,10.0,632.52,2867.0,12.89,32.72764851,14.88096448
39.15918,1673.84082,109.0,111.2,3.379,1026.0,272.0,8839.0,5.0,460.0,3546.32,12.3,85.11410042,9.317483256
5.916035,345.183965,83.0,100.4,8.3,845.8884,427.3155,14670.0,5.37,625.0,1992.0,18.16349699,0.0,15.22545507
26.48439,900.51561,139.0,104.0,11.12,975.0,243.0,10246.0,5.0,502.0,2890.0,5.3,70.0,11.62373167
34.819744,696.380256,100.0,96.53984484,6.0,1499.0,229.3,8580.0,10.0,570.0,3237.16,9.3,39.7684496,3.172
69.8344752,1815.545525,0.0,99.14,0.0,930.7,861.7446757925009,9178.0,1.0,537.68,2407.7,9.78,41.82343206,0.935
34.07535,846.42465,86.0,95.0,2.456,1055.0,239.9,10529.0,10.0,522.08,3324.43,6.38,35.18937827,0.038179707
134.7322495506841,601.342884,167.0,92.82667793,10.02,1914.0,302.5,14065.0,18.42,797.2277740000007,2469.54,10.43,11.17306012,0.180546916
61.9698,1012.0302,105.0,91.4,3.15,1202.34,473.9475,9549.0,5.0,425.0,3195.58,8.186504624,39.2759014,7.903308153
68.6,617.4,111.0,94.46,2.7453,950.7,199.1,11012.0,10.02,445.5,3215.62,5.14,27.95080967,0.005
56.307,1313.693,71.0,91.4,3.55,1162.262,826.37,9013.0,5.0,530.0,2808.87,0.781572716,47.67719726,15.31667835
21.85218,358.84782,43.0,104.0,1.72,861.677,315.965,9979.0,5.2,589.0,2535.0,0.626,50.0,7.84639455
60.23125,227.26875,90.0,95.0,0.6935,1045.0,196.5,13093.0,48.45274896636758,424.0,3810.0,5.862974426,15.98653752,0.333
11.91496,864.18504,75.0,106.0005213,1.875,194.8,207.34,11914.0,10.0,407.0,3627.0,2.55,65.0,9.854677477
52.83675,866.06325,171.0,96.22872798,3.42,92.50937214999998,200.35,8748.0,10.7,597.0,2839.0,23.28,36.53215884,13.55047975
16.6313304,382.4886696,109.0,104.0,8.72,1024.0,373.0,9686.0,5.0,307.0,3696.6,4.0,0.0,0.572822444
63.80829,1367.19171,58.0,104.0,1.16,1058.0,321.0,9910.0,10.5,683.0,2538.0,6.6,37.64422205,14.36180433
101.67411,454.22589,104.0,97.52,1.8038,1404.1,268.9,10449.0,1.66,465.3,3782.0,30.5,28.28078206,9.232
114.9550396,1001.00496,93.0,113.0,4.65,715.3923,347.0754,10223.0,11.3,192.0,3177.0,14.19798845,28.22629589,15.57842134
15.30793,467.59207,133.0,104.0,10.64,1290.0,321.0,9324.0,5.0,609.0,2608.0,3.41,18.66666667,0.55452765
6.6033,92.3967,133.0,100.4,6.65,961.872,729.15,8236.0,5.0,650.0,3081.55,0.499420609,88.90449371,9.97358484
12.6092,567.3908,0.0,107.6,0.0,921.794,243.05,11729.0,5.0,501.0,3237.16,8.67,60.0,2.429912809
0.0,199.3,158.0,95.0,0.472,690.0,146.1,10155.0,48.45274896636758,364.0,3924.0,5.882660609,30.04102738,0.297
48.28608,1279.71392,132.0,104.0,1.452,1150.0,196.0,11700.0,7.5,348.0,3659.27,2.26,0.0,15.12187929
23.06231,276.83769,118.0,99.07635291,11.8,92.50937214999998,259.0,9109.0,10.3,564.0,3050.44,4.0,25.90541185,0.159664163
40.180212,826.519788,42.0,96.8,6.72,1024.0,397.0,10394.0,5.0,522.0,2687.05,4.1,70.0,0.552455424
37.35321,289.64679,50.0,107.6,0.5,1465.0,384.0,11306.0,5.54,530.0,3461.91,6.5,0.0,1.140553134
13.485318,593.414682,117.0,93.2,11.7,1086.0,289.0,10743.0,5.0,500.0,2425.0,4.38,38.2477252,0.793397274
17.943068,1434.936932,133.0,113.0,6.65,921.794,194.44,8820.0,5.0,474.0,2631.2,3.76,90.0,5.706910121
30.3183,856.1817,122.0,95.0,9.76,1021.989,571.1675,11114.0,5.0,455.0,2888.76,0.444565958,110.0,1.255768894
31.872123,721.427877,180.0,109.4,0.0,1954.0,278.0,12239.0,23.9,681.0,2874.56,1.64,0.0,0.593944199
67.23944,1344.76056,91.0,98.6,3.64,961.872,595.4725,10334.0,5.0,500.0,2960.21,5.06707374,0.0,15.35862178
27.397808,767.202192,121.0,93.2,10.89,1162.262,510.405,9203.0,5.0,555.0,2839.0,8.267968983,130.0,0.803478949
0.0,845.93,124.0,105.8,17.319606640000035,1289.0,378.0,11838.0,5.0,614.0,2922.0,0.28,26.10121326,1.460888174
12.77014,945.22986,102.0,114.8,6.12,1162.262,303.8125,9686.0,6.5,507.0,2762.4,0.522,0.0,15.42162166
32.6527815,308.2972185,116.0,95.0,3.016,2653.0,184.2,13180.0,10.0,391.56,3355.0,6.3,22.61613153,1.291563869
29.7388,1174.2612,56.0,107.6,3.36,1066.0,309.0,10279.0,5.0,550.0,3128.54,2.9,110.0,15.57853622
15.22286,1126.77714,130.0,109.4,5.2,988.0,399.0,7058.0,7.0,394.0,2989.4,2.67,94.45676925,15.45344523
80.93019,1052.06981,143.0,99.69876695,11.44,3111.0,285.4,15369.0,10.0,797.2277740000007,2318.19,12.87,19.50206908,14.78463069
30.8363,1036.1637,115.0,96.08,4.1059,998.0,134.3,7587.0,4.73,569.3,3117.64,6.37,42.75127184,0.63
63.9,1001.1,49.0,100.4,1.813,1235.0,451.0,10521.0,5.0,459.0,3161.26,1.121561326,130.0,15.34411375
23.279382,272.820618,135.0,93.2,17.319606640000035,1721.0,248.0,12732.0,5.51,502.0,2942.0,10.7,39.5660125,0.59098928
24.0218472,411.7881528,0.0,95.0,0.0,1061.0,250.4,11149.0,10.0,532.12,3665.39,12.52,30.81509903,0.88
64.18974,1604.81026,116.0,107.6,5.8,921.794,267.355,9392.0,5.0,493.0,2753.0,8.23,0.0,0.779038524
22.39055,1790.60945,84.0,98.95921994,2.52,1122.5,204.68,11360.0,10.0,516.0,2638.62,9.62,0.0,13.62248149
22.875,1197.125,67.0,95.0,2.077,1376.0,282.5,9290.0,10.0,522.08,2853.53,13.2,40.84145159,9.803852531
10.653866,149.146134,167.0,105.5066219,0.835,369.0,166.2,14225.0,48.45274896636758,266.0,4063.0,0.93,0.0,1.405324397
23.02107,770.80893,180.0,95.0,2.7,1442.808,291.66,8193.0,5.0,555.0,3563.06,0.454,38.33869197,8.233367934
60.33265,720.16735,102.0,95.0,2.1599,1443.0,325.7,13742.0,10.0,401.6,4300.370038970001,11.23,34.60898828,1.058256006
126.3712,57.6288,202.9108970000001,114.8,4.06,2706.0,208.0,25470.21228500006,8.1,155.0,4300.370038970001,4.315185943,0.0,1.259650527
54.87768,756.92232,131.0,99.57312645,13.1,1094.0,229.7,11480.0,10.0,454.0,3369.17,4.98,33.47126383,0.281224551
43.90586,1317.09414,52.0,95.0,1.56,2745.343,340.27,13400.0,5.0,385.0,3789.64,0.85,0.0,6.880743202
21.0664989,642.8635011,170.0,104.0,3.4,900.0,230.0,8297.0,5.61,405.0,2949.48,10.65961501,37.41631819,1.860029965
134.7322495506841,337.856538,202.9108970000001,98.38626378,1.185,1173.0,542.5,14607.0,10.0,535.0,2374.11,3.25,9.482056638,0.206894994
64.3552,408.8448,155.0,95.0,6.2,2332.0,348.0,13545.0,10.0,422.3,4080.19,5.0,16.97823401,0.2
22.2518,1124.7482,85.0,104.0,6.8,902.0,241.0,7868.0,5.0,710.0,1992.0,1.22,41.60892068,2.200703903
8.091,921.909,90.0,104.0,5.4,1343.0,243.0,11340.0,5.8,428.0,2675.82,0.86,80.0,15.50063858
20.47565,688.02435,139.0,120.2,8.34,1029.0,374.0,7058.0,5.19,463.0,2979.09,0.4,0.0,1.616632232
11.88873,155.11127,177.0,96.8,1.77,1024.0,322.0,8853.0,5.0,336.0,4064.6,23.8,0.0,1.097407209
12.57858,300.32142,84.0,114.8,0.84,861.677,291.66,10414.0,5.0,444.0,3676.96,0.462,97.58996639,5.567486995
103.07295,1923.0484929349507,84.0,95.0,2.52,607.0,168.9,8305.0,10.0,576.8,2638.62,6.3,42.2049701,1.06711276
34.55397,466.44603,88.0,122.0,5.28,92.50937214999998,196.8,8555.0,10.0,642.56,2832.44,21.19,37.41358658,9.324
